prosperity_index,house_is,price,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,property_subtype_APARTMENT_BLOCK,property_subtype_DUPLEX,property_subtype_GROUND_FLOOR,property_subtype_HOUSE,property_subtype_MIXED_USE_BUILDING,property_subtype_OTHER,property_subtype_PENTHOUSE,property_subtype_VILLA,region_F,region_W,building_state_agg_renovated,building_state_agg_to_renovate
98.0,1,465000.0,4.0,178.0,1,0,0,1,0.0,1,1401.0,1800.0,1,0,0,0,0,1,0,0,0,1,0,0,0
98.0,1,449000.0,0.0,227.0,1,0,0,1,0.0,0,0.0,1087.0,0,0,0,0,0,1,0,0,0,1,0,0,1
98.0,1,825000.0,3.0,395.0,1,0,0,1,0.0,0,0.0,5183.0,0,0,0,0,0,1,0,0,0,1,0,0,0
98.0,1,239000.0,3.0,143.0,1,0,1,0,0.0,0,0.0,524.0,0,0,0,0,0,0,1,0,0,1,0,0,0
98.0,1,395000.0,5.0,140.0,1,0,0,0,0.0,0,0.0,1355.0,0,1,0,0,0,0,0,0,0,1,0,0,0
98.0,1,549000.0,4.0,352.0,1,0,0,1,0.0,0,0.0,394.0,0,0,0,0,0,1,0,0,0,1,0,0,0
98.0,1,235000.0,3.0,191.0,1,0,1,0,0.0,1,435.0,515.0,0,0,0,0,1,0,0,0,0,1,0,0,1
98.0,0,198900.0,1.0,101.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
98.0,0,232400.0,2.0,123.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
108.0,1,375000.0,2.0,307.0,1,0,0,1,0.0,0,0.0,505.0,0,0,0,0,0,1,0,0,0,1,0,1,0
108.0,1,649000.0,4.0,268.0,0,0,0,1,0.0,0,0.0,882.0,0,0,0,0,0,0,0,0,1,1,0,0,0
108.0,1,649000.0,4.0,316.0,1,0,0,0,0.0,0,0.0,2228.0,0,0,0,0,0,0,0,0,1,1,0,0,0
108.0,1,299000.0,3.0,160.0,1,0,0,0,0.0,0,0.0,393.0,0,0,0,0,1,0,0,0,0,1,0,0,0
108.0,0,267500.0,2.0,112.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
86.0,1,899999.0,2.0,1000.0,1,0,0,1,0.0,0,0.0,1300.0,0,1,0,0,0,0,0,0,0,0,1,0,0
86.0,1,165000.0,6.0,240.0,1,0,0,0,0.0,0,0.0,300.0,0,0,0,0,1,0,0,0,0,0,1,0,1
86.0,1,135000.0,2.0,146.0,1,0,0,1,0.0,0,0.0,218.0,0,0,0,0,1,0,0,0,0,0,1,1,0
86.0,1,65000.0,2.0,104.0,1,0,0,0,0.0,0,0.0,290.0,0,0,0,0,1,0,0,0,0,0,1,0,1
86.0,0,145000.0,2.0,69.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
90.0,1,124000.0,2.0,97.0,0,0,0,0,0.0,0,0.0,129.0,0,0,0,0,1,0,0,0,0,0,1,0,1
90.0,1,350000.0,4.0,440.0,1,0,0,1,0.0,0,0.0,1112.0,0,0,0,0,0,1,0,0,0,0,1,0,1
90.0,1,299000.0,2.0,110.0,1,0,0,1,0.0,0,0.0,248.0,0,0,0,0,0,1,0,0,0,0,1,0,1
90.0,1,159000.0,4.0,108.0,1,0,0,0,0.0,1,145.0,112.0,0,0,0,0,1,0,0,0,0,0,1,0,0
94.0,1,235000.0,3.0,207.0,1,0,0,1,8.0,0,0.0,215.0,0,0,0,0,1,0,0,0,0,0,1,0,0
94.0,1,449000.0,9.0,422.0,1,1,0,1,30.0,0,0.0,5215.0,0,0,0,0,0,1,0,0,0,0,1,0,0
94.0,1,575000.0,6.0,240.0,1,0,0,0,0.0,0,0.0,128.0,0,1,0,0,0,0,0,0,0,0,1,1,0
94.0,1,670000.0,4.0,373.0,1,1,0,1,0.0,1,1248.0,1393.0,1,0,0,0,0,0,1,0,0,0,1,0,0
94.0,1,45000.0,2.0,70.0,1,0,0,0,0.0,0,0.0,22.0,0,0,0,0,1,0,0,0,0,0,1,0,1
94.0,1,495000.0,7.0,349.0,1,0,0,0,0.0,0,0.0,1677.0,0,0,0,0,0,0,0,0,1,0,1,0,0
94.0,0,198800.0,2.0,88.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
94.0,0,496000.0,3.0,169.0,1,1,0,1,76.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0
120.0,1,348000.0,3.0,245.0,1,0,0,1,40.0,0,0.0,220.0,0,0,0,0,0,1,0,0,0,1,0,0,0
120.0,1,470000.0,3.0,225.0,1,0,0,1,0.0,0,0.0,504.0,0,0,0,0,1,0,0,0,0,1,0,0,0
120.0,1,375000.0,3.0,177.0,0,0,0,1,0.0,0,0.0,220.0,0,0,0,0,1,0,0,0,0,1,0,0,0
120.0,1,220000.0,3.0,172.0,0,0,0,0,0.0,1,2743.0,4337.0,1,0,0,0,0,0,1,0,0,1,0,0,1
120.0,0,438000.0,3.0,134.0,1,0,0,1,25.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
120.0,0,233000.0,2.0,88.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
120.0,0,267700.0,1.0,86.0,0,0,0,1,20.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
120.0,0,338500.0,3.0,106.0,0,0,0,1,34.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
120.0,0,259000.0,3.0,113.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
120.0,0,332500.0,3.0,105.0,0,0,0,1,37.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
120.0,0,338500.0,3.0,105.0,0,0,0,1,34.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
110.0,1,525000.0,2.0,160.0,1,0,0,1,80.0,0,0.0,144.0,0,0,0,0,0,1,0,0,0,1,0,0,0
110.0,1,318500.0,4.0,138.0,1,0,0,1,16.0,1,118.0,176.0,0,0,0,0,1,0,0,0,0,1,0,1,0
110.0,1,355000.0,3.0,175.0,1,0,0,0,0.0,1,21.0,128.0,0,0,0,0,0,1,0,0,0,1,0,0,1
110.0,1,322000.0,3.0,135.0,1,0,0,0,0.0,0,0.0,1089.0,0,0,0,0,0,1,0,0,0,1,0,0,1
110.0,1,578000.0,5.0,291.0,1,0,0,1,0.0,0,0.0,456.0,0,0,0,0,1,0,0,0,0,1,0,0,0
110.0,1,456000.0,3.0,240.0,1,0,0,0,0.0,1,90.0,200.0,0,0,0,0,0,0,1,0,0,1,0,1,0
110.0,1,279000.0,3.0,160.0,1,0,1,1,15.0,1,18.0,110.0,0,0,0,0,0,0,1,0,0,1,0,0,0
110.0,1,225000.0,2.0,102.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
110.0,1,669000.0,5.0,290.0,1,0,1,1,50.0,1,2201.0,2356.0,0,0,0,0,0,0,0,0,1,1,0,0,0
110.0,1,339000.0,4.0,202.0,1,0,1,0,0.0,0,0.0,140.0,0,0,0,0,0,0,1,0,0,1,0,0,1
110.0,1,275000.0,3.0,141.0,1,0,0,1,44.0,1,44.0,119.0,0,0,0,0,1,0,0,0,0,1,0,0,0
110.0,1,2875000.0,8.0,800.0,1,0,0,1,0.0,1,2500.0,4500.0,1,0,0,0,0,0,0,0,1,1,0,0,0
110.0,0,280000.0,2.0,120.0,1,0,0,0,0.0,1,90.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,269000.0,2.0,111.0,1,0,0,1,18.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,164000.0,1.0,67.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,329000.0,3.0,150.0,1,0,0,1,40.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
110.0,0,180000.0,3.0,105.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,244000.0,3.0,99.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,175000.0,1.0,66.0,1,0,0,1,9.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,195000.0,1.0,77.0,1,0,0,1,20.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,350000.0,2.0,121.0,1,0,0,0,0.0,1,143.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,530000.0,3.0,182.0,1,0,0,1,114.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,289000.0,3.0,126.0,1,0,1,1,17.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,379000.0,3.0,130.0,1,0,0,1,13.0,1,95.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
110.0,0,220000.0,2.0,109.0,1,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
110.0,0,230000.0,1.0,84.0,1,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,0,168000.0,1.0,62.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
107.0,1,750000.0,2.0,908.0,1,0,0,0,0.0,0,0.0,2978.0,0,1,0,0,0,0,0,0,0,0,1,0,0
107.0,1,225000.0,0.0,200.0,1,0,0,1,0.0,0,0.0,2978.0,0,0,0,0,0,1,0,0,0,0,1,0,0
107.0,1,810000.0,11.0,466.0,1,0,0,0,0.0,0,0.0,935.0,0,1,0,0,0,0,0,0,0,0,1,0,0
107.0,1,260000.0,3.0,120.0,1,0,0,0,0.0,0,0.0,1000.0,0,0,0,0,1,0,0,0,0,0,1,0,0
107.0,1,375000.0,5.0,240.0,1,0,0,1,180.0,1,1500.0,3500.0,0,0,0,0,1,0,0,0,0,0,1,0,0
107.0,1,140000.0,2.0,107.0,0,0,0,0,0.0,0,0.0,445.0,0,0,0,0,1,0,0,0,0,0,1,0,0
118.0,1,630000.0,1.0,225.0,1,0,0,1,20.0,1,65.0,170.0,0,1,0,0,0,0,0,0,0,1,0,1,0
118.0,0,225000.0,2.0,90.0,1,0,0,1,3.0,1,400.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
118.0,0,398500.0,4.0,173.0,1,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
118.0,0,260000.0,2.0,89.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
118.0,0,225000.0,1.0,64.0,1,0,0,1,27.0,1,130.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
118.0,0,369000.0,3.0,140.0,1,0,0,1,306.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,1,499000.0,4.0,249.0,1,0,0,1,5.0,1,56.0,193.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,1195000.0,5.0,360.0,1,0,0,1,8.0,1,75.0,160.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,960000.0,9.0,330.0,1,0,0,1,0.0,0,0.0,315.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,349000.0,3.0,161.0,1,0,0,1,15.0,1,135.0,300.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,689000.0,6.0,270.0,1,0,0,1,4.0,1,50.0,390.0,0,1,0,0,0,0,0,0,0,1,0,1,0
87.0,1,1200000.0,4.0,360.0,0,0,0,1,0.0,1,100.0,160.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,399900.0,0.0,525.0,1,0,0,0,0.0,1,12.0,226.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,775000.0,6.0,420.0,1,0,0,0,0.0,1,217.0,395.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,1195000.0,5.0,357.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
87.0,1,1385000.0,4.0,413.0,1,0,1,0,0.0,1,900.0,1443.0,0,0,0,0,0,0,0,0,1,1,0,0,0
87.0,1,949000.0,3.0,350.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,599000.0,3.0,298.0,1,0,0,1,30.0,0,0.0,620.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,2750000.0,6.0,1410.0,1,0,0,1,0.0,0,0.0,3652.0,1,0,0,0,0,0,0,0,1,1,0,0,0
87.0,1,1250000.0,4.0,500.0,1,0,0,1,0.0,0,0.0,980.0,0,0,0,0,0,0,1,0,0,1,0,0,0
87.0,1,3950000.0,5.0,584.0,0,0,0,1,0.0,0,0.0,1665.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,2150000.0,3.0,390.0,0,1,0,1,0.0,0,0.0,1015.0,0,0,0,0,0,0,0,0,1,1,0,0,0
87.0,1,599000.0,4.0,309.0,1,0,0,1,60.0,1,400.0,626.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,0,179999.0,3.0,111.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,289000.0,3.0,120.0,1,0,0,1,14.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,219000.0,3.0,86.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,239000.0,3.0,126.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,259000.0,1.0,90.0,1,0,0,1,24.0,1,50.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,545000.0,3.0,169.0,1,0,0,1,22.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
87.0,0,189000.0,1.0,65.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
87.0,0,225000.0,1.0,65.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,275000.0,3.0,110.0,0,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,285000.0,3.0,95.0,1,0,0,1,0.0,1,250.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
87.0,0,277500.0,3.0,117.0,1,0,0,1,104.0,1,104.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,469000.0,3.0,215.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,360000.0,2.0,153.0,0,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
87.0,0,319000.0,2.0,100.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,168000.0,1.0,50.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,1500000.0,10.0,520.0,1,0,0,0,0.0,1,72.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,1,250000.0,3.0,200.0,1,0,0,1,0.0,0,0.0,332.0,0,0,0,0,0,1,0,0,0,0,1,0,0
72.0,1,475000.0,7.0,400.0,1,1,0,0,0.0,1,250.0,1241.0,0,1,0,0,0,0,0,0,0,0,1,0,1
72.0,1,430000.0,6.0,370.0,1,0,0,1,80.0,1,4450.0,4770.0,0,0,0,0,0,1,0,0,0,0,1,0,0
72.0,1,299000.0,4.0,275.0,0,0,0,1,0.0,0,0.0,1346.0,0,1,0,0,0,0,0,0,0,0,1,0,0
72.0,1,135000.0,2.0,106.0,1,0,0,1,15.0,0,0.0,36.0,0,0,0,0,1,0,0,0,0,0,1,1,0
72.0,1,175000.0,3.0,175.0,1,0,0,0,0.0,0,0.0,830.0,0,0,0,0,1,0,0,0,0,0,1,0,0
72.0,1,110000.0,2.0,120.0,1,0,0,0,0.0,1,400.0,530.0,0,0,0,0,1,0,0,0,0,0,1,0,1
72.0,1,210000.0,3.0,126.0,1,0,1,1,0.0,1,100.0,500.0,0,0,0,0,0,0,0,0,1,0,1,0,1
72.0,0,190000.0,3.0,85.0,1,0,0,1,25.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0
96.0,1,950000.0,4.0,950.0,1,0,0,1,75.0,0,0.0,5600.0,0,0,0,0,0,1,0,0,0,0,1,0,0
109.0,1,169000.0,5.0,277.0,1,0,0,1,0.0,1,204.0,1455.0,0,1,0,0,0,0,0,0,0,0,1,0,0
109.0,1,159000.0,2.0,120.0,1,0,0,1,13.0,1,160.0,461.0,0,0,0,0,0,0,1,0,0,0,1,0,0
105.0,1,189000.0,3.0,193.0,1,0,0,0,0.0,0,0.0,180.0,0,0,0,0,0,1,0,0,0,1,0,0,1
105.0,1,199000.0,3.0,150.0,1,0,0,0,0.0,0,0.0,563.0,0,0,0,0,1,0,0,0,0,1,0,0,0
105.0,1,299000.0,2.0,191.0,0,1,0,0,0.0,0,0.0,2085.0,0,0,0,0,1,0,0,0,0,1,0,0,0
105.0,1,395000.0,3.0,254.0,1,0,0,1,60.0,1,800.0,1093.0,0,0,0,0,0,0,0,0,1,1,0,0,0
105.0,1,615000.0,5.0,550.0,1,0,0,1,0.0,1,600.0,881.0,1,0,0,0,1,0,0,0,0,1,0,0,0
105.0,1,380000.0,3.0,245.0,1,0,0,1,25.0,1,700.0,1034.0,0,0,0,0,0,0,1,0,0,1,0,0,1
105.0,1,225000.0,4.0,172.0,0,0,0,1,0.0,0,0.0,915.0,0,0,0,0,1,0,0,0,0,1,0,0,1
105.0,1,345000.0,4.0,295.0,1,0,0,0,0.0,0,0.0,961.0,0,0,0,0,1,0,0,0,0,1,0,0,0
95.0,1,250000.0,0.0,250.0,1,0,0,0,0.0,0,0.0,272.0,0,1,0,0,0,0,0,0,0,0,1,0,0
95.0,1,85000.0,2.0,94.0,1,0,0,0,0.0,0,0.0,50.0,0,0,0,0,1,0,0,0,0,0,1,0,1
95.0,1,320000.0,0.0,202.0,0,0,0,0,0.0,0,0.0,364.0,0,0,0,0,0,1,0,0,0,0,1,0,1
95.0,1,239000.0,3.0,166.0,1,0,0,1,17.0,0,0.0,260.0,0,0,0,0,1,0,0,0,0,0,1,1,0
95.0,1,135000.0,4.0,135.0,1,0,0,1,20.0,0,0.0,245.0,0,0,0,0,1,0,0,0,0,0,1,0,1
95.0,1,105000.0,2.0,90.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1
95.0,1,360000.0,3.0,350.0,1,0,0,1,0.0,1,300.0,365.0,0,0,0,0,1,0,0,0,0,0,1,0,0
95.0,0,215000.0,2.0,100.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
125.0,1,399000.0,5.0,193.0,0,0,0,1,0.0,0,0.0,1199.0,0,0,0,0,0,1,0,0,0,1,0,0,1
125.0,1,1750000.0,10.0,600.0,1,0,0,1,40.0,0,0.0,20000.0,0,0,0,0,0,0,1,0,0,1,0,0,1
81.0,1,1200000.0,4.0,590.0,0,0,0,0,0.0,0,0.0,243.0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.0,1,370000.0,4.0,161.0,1,0,0,1,25.0,0,0.0,142.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,390000.0,2.0,120.0,1,0,0,0,0.0,1,53.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,565000.0,4.0,200.0,1,0,0,1,24.0,1,30.0,237.0,0,0,0,0,1,0,0,0,0,0,0,1,0
81.0,1,450000.0,4.0,263.0,0,0,0,0,0.0,1,48.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1
81.0,1,449000.0,3.0,150.0,1,0,0,1,0.0,1,68.0,185.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,1,315000.0,2.0,120.0,1,0,0,1,0.0,1,20.0,78.0,0,0,0,0,1,0,0,0,0,0,0,0,1
81.0,1,335000.0,3.0,120.0,1,0,0,1,0.0,1,150.0,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0
81.0,0,165000.0,1.0,51.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,189000.0,1.0,70.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,415000.0,2.0,132.0,1,0,0,1,23.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,0,395000.0,2.0,132.0,1,0,0,1,25.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
81.0,0,315000.0,3.0,145.0,1,0,0,1,27.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
81.0,0,340000.0,3.0,160.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,199000.0,2.0,100.0,1,0,0,1,13.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,235000.0,3.0,106.0,1,0,0,1,11.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.0,0,149000.0,1.0,56.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1
81.0,0,200000.0,1.0,70.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.0,0,130000.0,1.0,32.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,0,275000.0,3.0,110.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
81.0,0,200000.0,2.0,82.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.0,1,635000.0,6.0,367.0,1,0,0,1,0.0,0,0.0,1268.0,1,0,0,0,0,1,0,0,0,0,1,0,0
107.0,1,159000.0,1.0,101.0,1,0,0,1,13.0,0,0.0,45.0,0,0,0,0,0,1,0,0,0,0,1,0,0
107.0,1,249000.0,3.0,243.0,1,0,1,1,0.0,0,0.0,490.0,0,0,0,0,0,1,0,0,0,0,1,0,1
107.0,1,400000.0,4.0,200.0,1,0,0,1,60.0,1,2200.0,2402.0,0,0,0,0,0,0,0,0,1,0,1,0,0
107.0,1,325000.0,4.0,231.0,1,0,0,1,70.0,0,0.0,232.0,0,0,0,0,0,0,1,0,0,0,1,0,0
107.0,1,170000.0,2.0,65.0,1,0,0,1,50.0,1,1350.0,1476.0,0,0,0,0,0,0,1,0,0,0,1,0,0
107.0,1,259000.0,5.0,185.0,1,0,0,1,32.0,1,84.0,172.0,0,0,0,0,1,0,0,0,0,0,1,0,0
107.0,1,324000.0,3.0,99.0,1,0,0,1,36.0,0,0.0,562.0,0,0,0,0,1,0,0,0,0,0,1,0,0
107.0,1,655000.0,5.0,340.0,1,0,0,1,0.0,0,0.0,1300.0,1,0,0,0,0,0,1,0,0,0,1,1,0
118.0,1,295000.0,2.0,150.0,1,0,0,1,24.0,0,0.0,211.0,0,0,0,0,1,0,0,0,0,1,0,0,1
118.0,1,459000.0,3.0,250.0,1,0,0,1,0.0,0,0.0,950.0,0,0,0,0,0,0,0,0,1,1,0,0,0
118.0,1,359000.0,3.0,140.0,1,0,0,0,0.0,1,32.0,119.0,0,0,0,0,1,0,0,0,0,1,0,0,0
118.0,0,419000.0,3.0,220.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
118.0,0,232000.0,2.0,86.0,0,0,0,1,16.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
118.0,0,255560.0,2.0,97.0,0,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
105.0,1,259000.0,4.0,225.0,1,0,0,1,0.0,0,0.0,344.0,0,0,0,0,1,0,0,0,0,0,1,0,0
105.0,1,400000.0,3.0,298.0,1,0,0,0,0.0,0,0.0,71000.0,0,0,0,0,0,0,1,0,0,0,1,0,1
105.0,1,300000.0,4.0,160.0,1,0,0,1,40.0,1,1400.0,17.0,0,0,0,0,1,0,0,0,0,0,1,0,0
105.0,1,320000.0,4.0,160.0,1,0,0,1,40.0,1,1400.0,17.0,0,0,0,0,1,0,0,0,0,0,1,0,0
109.0,1,289000.0,4.0,239.0,1,0,0,1,0.0,0,0.0,1463.0,0,0,0,0,0,1,0,0,0,1,0,0,1
109.0,1,469000.0,3.0,247.0,1,0,0,1,18.0,1,180.0,382.0,0,0,0,0,0,1,0,0,0,1,0,0,0
109.0,1,255000.0,2.0,170.0,1,0,0,1,0.0,0,0.0,932.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,349000.0,4.0,183.0,1,0,0,0,0.0,0,0.0,3936.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,995000.0,3.0,255.0,1,0,0,1,0.0,1,8000.0,32000.0,0,0,0,0,0,0,1,0,0,1,0,0,0
109.0,1,359000.0,3.0,200.0,1,0,1,0,0.0,0,0.0,639.0,0,0,0,0,1,0,0,0,0,1,0,1,0
109.0,1,299000.0,3.0,175.0,1,0,0,1,0.0,0,0.0,1200.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,0,243000.0,1.0,77.0,1,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
109.0,0,265000.0,2.0,80.0,1,0,0,1,8.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
109.0,0,232000.0,2.0,83.0,1,0,0,1,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
109.0,0,232000.0,2.0,85.0,1,0,0,1,28.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
94.0,1,580000.0,5.0,420.0,1,0,1,0,0.0,0,0.0,2171.0,0,0,0,0,1,0,0,0,0,0,1,0,0
94.0,1,549000.0,3.0,330.0,1,0,0,1,6.0,1,23.0,2300.0,0,0,0,0,0,0,0,0,1,0,1,0,0
94.0,1,75000.0,2.0,67.0,1,0,0,1,25.0,1,1080.0,1080.0,0,0,0,0,0,0,1,0,0,0,1,0,1
94.0,1,219000.0,3.0,147.0,1,0,0,1,21.0,1,688.0,688.0,0,0,0,0,1,0,0,0,0,0,1,0,0
94.0,1,259000.0,3.0,160.0,1,0,0,1,35.0,1,440.0,440.0,0,0,0,0,1,0,0,0,0,0,1,0,0
94.0,1,395000.0,4.0,260.0,1,1,1,1,30.0,0,0.0,6200.0,0,0,0,0,0,0,1,0,0,0,1,0,0
109.0,1,815000.0,10.0,519.0,1,0,0,0,0.0,0,0.0,600.0,0,1,0,0,0,0,0,0,0,1,0,0,0
109.0,1,230000.0,4.0,226.0,1,0,0,1,25.0,1,150.0,398.0,0,0,0,0,1,0,0,0,0,1,0,0,1
109.0,1,249000.0,2.0,137.0,1,0,0,0,0.0,1,241.0,312.0,0,0,0,0,1,0,0,0,0,1,0,1,0
